Log file open, 03/19/26 04:26:27
[2026.03.19-04.26.35:272][  0]BlueprintLog: New page: Editor Load
[2026.03.19-04.26.35:426][  0]LocalizationService: Localization service is disabled
[2026.03.19-04.26.35:463][  0]TimingProfiler: Initialize
[2026.03.19-04.26.35:463][  0]TimingProfiler: OnSessionChanged
[2026.03.19-04.26.35:463][  0]LoadingProfiler: Initialize
[2026.03.19-04.26.35:463][  0]LoadingProfiler: OnSessionChanged
[2026.03.19-04.26.35:463][  0]NetworkingProfiler: Initialize
[2026.03.19-04.26.35:464][  0]NetworkingProfiler: OnSessionChanged
[2026.03.19-04.26.35:464][  0]MemoryProfiler: Initialize
[2026.03.19-04.26.35:464][  0]MemoryProfiler: OnSessionChanged
[2026.03.19-04.26.35:616][  0]LogVSAccessor: Display: Unable to create Visual Studio setup instance: 80040154
[2026.03.19-04.26.35:617][  0]LogVSAccessor: Display: Unable to create Visual Studio setup instance: 80040154
[2026.03.19-04.26.35:618][  0]LogVSAccessor: Display: Unable to create Visual Studio setup instance: 80040154
[2026.03.19-04.26.35:799][  0]LogFileCache: Scanning file cache for directory 'D:/Repos/HotelSimulator/PeterSimulator/Content/' took 0.03s
[2026.03.19-04.26.35:870][  0]LogEditorDomain: Display: Class /Script/AnimationData.AnimationSequencerDataModel is imported by a package but does not exist in memory. EditorDomain keys for packages using it will be invalid if it still exists.
	To clear this message, resave packages that use the deleted class, or load its module earlier than the packages that use it are referenced.
[2026.03.19-04.26.36:109][  0]LogLevelSequenceEditor: LevelSequenceEditor subsystem initialized.
[2026.03.19-04.26.36:211][  0]LogInit: Display: Engine is initialized. Leaving FEngineLoop::Init()
[2026.03.19-04.26.36:213][  0]SourceControl: Source control is disabled
[2026.03.19-04.26.36:382][  0]LogSlate: Took 0.000331 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Regular.ttf' (155K)
[2026.03.19-04.26.36:511][  0]LogTurnkeySupport: Turnkey Device: Win64@HUSKYCOMP23: (Name=HUSKYCOMP23, Type=Computer, Status=Valid, , Flags="Device_InstallSoftwareValid")
[2026.03.19-04.26.44:360][  0]LogSlate: Window 'Restore Packages' being destroyed
[2026.03.19-04.26.44:361][  0]LogWindowsTextInputMethodSystem: Activated input method: English (United Kingdom) - (Keyboard).
[2026.03.19-04.26.44:382][  0]LogUnrealEdMisc: Loading editor; pre map load, took 17.679
[2026.03.19-04.26.44:382][  0]Cmd: MAP LOAD FILE="../../../Engine/Content/Maps/Entry.umap" TEMPLATE=0 SHOWPROGRESS=1 FEATURELEVEL=4
[2026.03.19-04.26.44:383][  0]LightingResults: New page: Lighting Build
[2026.03.19-04.26.44:390][  0]LogWorld: UWorld::CleanupWorld for Untitled, bSessionEnded=true, bCleanupResources=true
[2026.03.19-04.26.44:390][  0]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2026.03.19-04.26.44:390][  0]MapCheck: New page: Map Check
[2026.03.19-04.26.44:390][  0]LightingResults: New page: Lighting Build
[2026.03.19-04.26.44:397][  0]LogAudio: Display: Audio Device unregistered from world 'None'.
[2026.03.19-04.26.44:402][  0]LogUObjectHash: Compacting FUObjectHashTables data took   0.67ms
[2026.03.19-04.26.44:408][  0]LogAudio: Display: Audio Device (ID: 1) registered with world 'Entry'.
[2026.03.19-04.26.44:409][  0]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2026.03.19-04.26.44:409][  0]LogAIModule: Creating AISystem for world Entry
[2026.03.19-04.26.44:411][  0]LogEditorServer: Finished looking for orphan Actors (0.000 secs)
[2026.03.19-04.26.44:422][  0]LogUObjectHash: Compacting FUObjectHashTables data took   0.68ms
[2026.03.19-04.26.44:423][  0]Cmd: MAP CHECKDEP NOCLEARLOG
[2026.03.19-04.26.44:423][  0]MapCheck: Map check complete: 0 Error(s), 0 Warning(s), took 0.165ms to complete.
[2026.03.19-04.26.44:423][  0]LogFileHelpers: Loading map 'Entry' took 0.041
[2026.03.19-04.26.44:434][  0]LogUnrealEdMisc: Total Editor Startup Time, took 17.731
[2026.03.19-04.26.44:434][  0]LogShaderCompilers: Display: ================================================
[2026.03.19-04.26.44:434][  0]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2026.03.19-04.26.44:434][  0]LogShaderCompilers: Display: Total job queries 0, among them cache hits 0 (0.00%)
[2026.03.19-04.26.44:434][  0]LogShaderCompilers: Display: Tracking 0 distinct input hashes that result in 0 distinct outputs (0.00%)
[2026.03.19-04.26.44:434][  0]LogShaderCompilers: Display: RAM used: 0.00 MB (0.00 GB) of 819.20 MB (0.80 GB) budget. Usage: 0.00%
[2026.03.19-04.26.44:434][  0]LogShaderCompilers: Display: === Shader Compilation stats ===
[2026.03.19-04.26.44:434][  0]LogShaderCompilers: Display: Shaders Compiled: 0
[2026.03.19-04.26.44:434][  0]LogShaderCompilers: Display: Jobs assigned 0, completed 0 (0.00%)
[2026.03.19-04.26.44:434][  0]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 0.00 s
[2026.03.19-04.26.44:434][  0]LogShaderCompilers: Display: ================================================
[2026.03.19-04.26.44:555][  0]LogWindowsTextInputMethodSystem: Activated input method: English (United Kingdom) - (Keyboard).
[2026.03.19-04.26.45:120][  0]LogSlate: The tab "TopLeftModeTab" attempted to spawn in layout 'LevelEditor_Layout_v1.8' but failed for some reason. It will not be displayed.
[2026.03.19-04.26.45:120][  0]LogSlate: The tab "LevelEditorToolBar" attempted to spawn in layout 'LevelEditor_Layout_v1.8' but failed for some reason. It will not be displayed.
[2026.03.19-04.26.45:128][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2026.03.19-04.26.45:136][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2026.03.19-04.26.45:142][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2026.03.19-04.26.45:150][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2026.03.19-04.26.45:180][  0]LogPakFile: Display: Mounted Pak file 'D:/Epic/UE_5.1/FeaturePacks/StarterContent.upack', mount point: 'root:/'
[2026.03.19-04.26.45:181][  0]LogPakFile: Display: Mounted Pak file 'D:/Epic/UE_5.1/FeaturePacks/TP_FirstPerson.upack', mount point: 'root:/'
[2026.03.19-04.26.45:182][  0]LogPakFile: Display: Mounted Pak file 'D:/Epic/UE_5.1/FeaturePacks/TP_FirstPersonBP.upack', mount point: 'root:/'
[2026.03.19-04.26.45:182][  0]LogPakFile: Display: Mounted Pak file 'D:/Epic/UE_5.1/FeaturePacks/TP_HandheldARBP.upack', mount point: 'root:/'
[2026.03.19-04.26.45:183][  0]LogPakFile: Display: Mounted Pak file 'D:/Epic/UE_5.1/FeaturePacks/TP_ThirdPerson.upack', mount point: 'root:/'
[2026.03.19-04.26.45:184][  0]LogPakFile: Display: Mounted Pak file 'D:/Epic/UE_5.1/FeaturePacks/TP_ThirdPersonBP.upack', mount point: 'root:/'
[2026.03.19-04.26.45:185][  0]LogPakFile: Display: Mounted Pak file 'D:/Epic/UE_5.1/FeaturePacks/TP_TopDown.upack', mount point: 'root:/'
[2026.03.19-04.26.45:185][  0]LogPakFile: Display: Mounted Pak file 'D:/Epic/UE_5.1/FeaturePacks/TP_TopDownBP.upack', mount point: 'root:/'
[2026.03.19-04.26.45:186][  0]LogPakFile: Display: Mounted Pak file 'D:/Epic/UE_5.1/FeaturePacks/TP_VehicleAdvBP.upack', mount point: 'root:/'
[2026.03.19-04.26.45:187][  0]LogPakFile: Display: Mounted Pak file 'D:/Epic/UE_5.1/FeaturePacks/TP_VirtualRealityBP.upack', mount point: 'root:/'
[2026.03.19-04.26.45:452][  0]LogSlate: Took 0.001098 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Bold.ttf' (160K)
[2026.03.19-04.26.45:458][  0]LogSlate: Took 0.000890 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Italic.ttf' (157K)
[2026.03.19-04.26.45:460][  0]LogSlate: Took 0.000460 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/DroidSansMono.ttf' (77K)
[2026.03.19-04.26.45:498][  0]LogViewport: Scene viewport resized to 1225x545, mode Windowed.
[2026.03.19-04.26.45:832][  0]LogStall: Startup...
[2026.03.19-04.26.45:834][  0]LogStall: Startup complete.
[2026.03.19-04.26.45:843][  0]LogLoad: (Engine Initialization) Total time: 19.14 seconds
[2026.03.19-04.26.45:844][  0]LogLoad: (Engine Initialization) Total Blueprint compile time: 0.00 seconds
[2026.03.19-04.26.45:891][  0]LogAssetRegistry: Asset discovery search completed in 16.1130 seconds
[2026.03.19-04.26.45:905][  0]LogCollectionManager: Fixed up redirectors for 0 collections in 0.000006 seconds (updated 0 objects)
[2026.03.19-04.26.46:043][  0]LogContentStreaming: Texture pool size now 1000 MB
[2026.03.19-04.26.46:223][  2]LogSlate: Took 0.000273 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Light.ttf' (167K)
[2026.03.19-04.27.53:170][708]LogUObjectHash: Compacting FUObjectHashTables data took   0.48ms
[2026.03.19-04.27.53:834][708]LogAssetEditorSubsystem: Opening Asset editor for World /Game/Levels/HotelAlfaMap.HotelAlfaMap
[2026.03.19-04.27.53:834][708]Cmd: MAP LOAD FILE="../../../../../Repos/HotelSimulator/PeterSimulator/Content/Levels/HotelAlfaMap.umap" TEMPLATE=0 SHOWPROGRESS=1 FEATURELEVEL=4
[2026.03.19-04.27.53:834][708]LightingResults: New page: Lighting Build
[2026.03.19-04.27.53:834][708]LoadErrors: New page: Loading map: HotelAlfaMap.umap
[2026.03.19-04.27.53:874][708]LogWorld: UWorld::CleanupWorld for Entry, bSessionEnded=true, bCleanupResources=true
[2026.03.19-04.27.53:874][708]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2026.03.19-04.27.53:874][708]MapCheck: New page: Map Check
[2026.03.19-04.27.53:874][708]LightingResults: New page: Lighting Build
[2026.03.19-04.27.53:881][708]LogAudio: Display: Audio Device unregistered from world 'None'.
[2026.03.19-04.27.53:887][708]LogUObjectHash: Compacting FUObjectHashTables data took   0.63ms
[2026.03.19-04.27.53:890][708]LogWorld: UWorld::CleanupWorld for HotelAlfaMap, bSessionEnded=true, bCleanupResources=true
[2026.03.19-04.27.53:890][708]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2026.03.19-04.27.53:901][708]LogUObjectHash: Compacting FUObjectHashTables data took   0.49ms
[2026.03.19-04.27.53:911][708]LogUObjectHash: Compacting FUObjectHashTables data took   0.49ms
[2026.03.19-04.27.54:001][708]LogAudio: Display: Audio Device (ID: 1) registered with world 'HotelAlfaMap'.
[2026.03.19-04.27.54:001][708]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2026.03.19-04.27.54:002][708]LogAIModule: Creating AISystem for world HotelAlfaMap
[2026.03.19-04.27.54:003][708]LogWorldPartition: ULevel::OnLevelLoaded(HotelAlfaMap)(bIsOwningWorldGameWorld=0, bIsOwningWorldPartitioned=1, bIsValidLevelInstance=0, InitializeForMainWorld=1, InitializeForEditor=0, InitializeForGame=0)
[2026.03.19-04.27.54:003][708]LogWorldPartition: Display: WorldPartition initialize started...
[2026.03.19-04.27.54:003][708]LogWorldPartition: UWorldPartition::Initialize(Asset=HotelAlfaMap, IsEditor=1, bPIEWorldTravel=0 IsGame=0, IsCooking=0)
[2026.03.19-04.27.54:208][708]LogContentBundle: [Container: HotelAlfaMap] Creating new contrainer.
[2026.03.19-04.27.54:208][708]LogWorldPartition: Display: WorldPartition initialize took 205 ms
[2026.03.19-04.27.54:233][708]PIE: Warning: AttachTo: '/Game/Levels/HotelAlfaMap.HotelAlfaMap:PersistentLevel.BPC_Desk1_C_UAID_F02F741C1523E90A02_1723278063.DefaultSceneRoot' is not static  (in blueprint "BPC_Desk1"), cannot attach '/Game/Levels/HotelAlfaMap.HotelAlfaMap:PersistentLevel.BPC_Desk1_C_UAID_F02F741C1523E90A02_1723278063.NoteBook' which is static to it. Aborting.
[2026.03.19-04.27.54:233][708]PIE: Warning: AttachTo: '/Game/Levels/HotelAlfaMap.HotelAlfaMap:PersistentLevel.BPC_Desk1_C_UAID_F02F741C1523E90A02_1723278063.DefaultSceneRoot' is not static  (in blueprint "BPC_Desk1"), cannot attach '/Game/Levels/HotelAlfaMap.HotelAlfaMap:PersistentLevel.BPC_Desk1_C_UAID_F02F741C1523E90A02_1723278063.Pen' which is static to it. Aborting.
[2026.03.19-04.27.54:234][708]PIE: Warning: AttachTo: '/Game/Levels/HotelAlfaMap.HotelAlfaMap:PersistentLevel.BPC_Desk1_C_UAID_F02F741C1523E90A02_1723278063.DefaultSceneRoot' is not static  (in blueprint "BPC_Desk1"), cannot attach '/Game/Levels/HotelAlfaMap.HotelAlfaMap:PersistentLevel.BPC_Desk1_C_UAID_F02F741C1523E90A02_1723278063.Lamp' which is static to it. Aborting.
[2026.03.19-04.27.54:234][708]PIE: Warning: AttachTo: '/Game/Levels/HotelAlfaMap.HotelAlfaMap:PersistentLevel.BPC_Desk1_C_UAID_F02F741C1523E90A02_1723278063.DefaultSceneRoot' is not static  (in blueprint "BPC_Desk1"), cannot attach '/Game/Levels/HotelAlfaMap.HotelAlfaMap:PersistentLevel.BPC_Desk1_C_UAID_F02F741C1523E90A02_1723278063.Laptop' which is static to it. Aborting.
[2026.03.19-04.27.54:245][708]LogEditorServer: Finished looking for orphan Actors (0.000 secs)
[2026.03.19-04.27.54:261][708]LogUObjectHash: Compacting FUObjectHashTables data took   0.59ms
[2026.03.19-04.27.54:271][708]Cmd: MAP CHECKDEP NOCLEARLOG
[2026.03.19-04.27.54:272][708]MapCheck: Map check complete: 0 Error(s), 0 Warning(s), took 0.338ms to complete.
[2026.03.19-04.27.54:272][708]LogFileHelpers: Loading map 'HotelAlfaMap' took 0.437
[2026.03.19-04.27.55:675][778]LogNavigationDataBuild: Navigation data generation finished for RecastNavMesh-Default (RecastNavMesh /Game/Levels/HotelAlfaMap.HotelAlfaMap:PersistentLevel.RecastNavMesh_UAID_F02F741C15239B8E02-Default).
[2026.03.19-04.28.10:226][178]LogProperty: Error: FStructProperty::Serialize Loading: Property 'StructProperty /Game/Blueprints/Room/BP_RoomMaster.BP_RoomMaster_C:BPS_Room Structure'. Unknown structure.
[2026.03.19-04.28.10:226][178]LogClass: Warning: Property BPS_Room Structure of BPS_Room Structure has a struct type mismatch (tag STRUCT_REINST_BPS_Room_19 != prop FallbackStruct) in package:  /Game/Blueprints/Room/BP_RoomMaster. If that struct got renamed, add an entry to ActiveStructRedirects.
[2026.03.19-04.28.10:228][178]LogClass: Warning: Property BPS_Room Structure of BPS_Room Structure has a struct type mismatch (tag FallbackStruct != prop BPS_Room) in package:  FObjectReader. If that struct got renamed, add an entry to ActiveStructRedirects.
[2026.03.19-04.28.10:229][178]LogAssetEditorSubsystem: Opening Asset editor for Blueprint /Game/Blueprints/Room/BP_RoomMaster.BP_RoomMaster
[2026.03.19-04.28.10:229][178]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2026.03.19-04.28.11:789][178]LogSlate: Took 0.000318 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-BoldCondensed.ttf' (158K)
[2026.03.19-04.28.26:908][893]LogWorld: UWorld::CleanupWorld for World_3, bSessionEnded=true, bCleanupResources=true
[2026.03.19-04.28.26:908][893]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2026.03.19-04.28.28:703][ 52]LogDerivedDataCache: C:/Users/rafal/AppData/Local/UnrealEngine/Common/DerivedDataCache: Maintenance finished in +00:00:00.113 and deleted 0 files with total size 0 MiB. Scanned 683 files in 682 folders with total size 134 MiB.
[2026.03.19-04.28.30:611][230]LogBlueprint: Error: [AssetLog] D:\Repos\HotelSimulator\PeterSimulator\Content\Blueprints\Room\AI_Room\BP_AIRoomMaster.uasset: [Compiler] Invalid pin connection from  Array  and  Out Actors : Array of BP AIRoom Master Object References is not compatible with Array of BPC Room Object References. (You may have changed the type after the connections were made)
[2026.03.19-04.28.30:634][230]LogBlueprint: Error: [AssetLog] D:\Repos\HotelSimulator\PeterSimulator\Content\Blueprints\Room\AI_Room\BP_AIRoomMaster.uasset: [Compiler] COMPILER ERROR: failed building connection with 'Array of BP AIRoom Master Object References is not compatible with Array of BPC Room Object References.' at  Get (a copy) generated from expanding For Each Loop
[2026.03.19-04.28.30:635][230]LogBlueprint: Error: [AssetLog] D:\Repos\HotelSimulator\PeterSimulator\Content\Blueprints\Room\AI_Room\BP_AIRoomMaster.uasset: [Compiler] Can't connect pins  Out Actors  and  Target Array generated from expanding For Each Loop : Array of BPC Room Object References is not compatible with Array of BP AIRoom Master Object References.
[2026.03.19-04.28.30:635][230]LogBlueprint: Error: [AssetLog] D:\Repos\HotelSimulator\PeterSimulator\Content\Blueprints\Room\AI_Room\BP_AIRoomMaster.uasset: [Compiler] Invalid pin connection from ' Out Actors ' to ' Target Array generated from expanding For Each Loop '. You may have changed the type after the connections were made.
[2026.03.19-04.28.30:635][230]LogBlueprint: Error: [AssetLog] D:\Repos\HotelSimulator\PeterSimulator\Content\Blueprints\Room\AI_Room\BP_AIRoomMaster.uasset: [Compiler] Can't connect pins  Target Array generated from expanding For Each Loop  and  Out Actors : Array of BP AIRoom Master Object References is not compatible with Array of BPC Room Object References.
[2026.03.19-04.28.30:636][230]LogBlueprint: Error: [AssetLog] D:\Repos\HotelSimulator\PeterSimulator\Content\Blueprints\Room\AI_Room\BP_AIRoomMaster.uasset: [Compiler] The current value of the ' Array generated from expanding Get (a copy) ' pin is invalid: Array inputs (like 'Target Array') must have an input wired into them (try connecting a MakeArray node).
[2026.03.19-04.28.30:641][230]LogAssetEditorSubsystem: Opening Asset editor for Blueprint /Game/Blueprints/Room/AI_Room/BP_AIRoomMaster.BP_AIRoomMaster
[2026.03.19-04.28.30:641][230]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2026.03.19-04.28.33:832][399]LogSlate: Window 'BP_AIRoomMaster' being destroyed
[2026.03.19-04.28.37:949][834]LogWorld: UWorld::CleanupWorld for World_4, bSessionEnded=true, bCleanupResources=true
[2026.03.19-04.28.37:949][834]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2026.03.19-04.28.40:784][105]LogAssetEditorSubsystem: Opening Asset editor for Blueprint /Game/Blueprints/Room/BP_RoomMaster.BP_RoomMaster
[2026.03.19-04.28.40:785][105]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2026.03.19-04.28.45:536][504]LogAssetEditorSubsystem: Opening Asset editor for Blueprint /Game/Blueprints/Room/AI_Room/BP_RoomMaster.BP_RoomMaster
[2026.03.19-04.28.45:537][504]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2026.03.19-04.28.48:923][748]LogSlate: Window 'BP_RoomMaster' being destroyed
[2026.03.19-04.28.50:123][871]LogViewport: Scene viewport resized to 1226x686, mode Windowed.
[2026.03.19-04.29.25:820][897]LogContentBrowser: Deferred new asset file creation: BP_RoomMaster_Child
[2026.03.19-04.29.25:848][897]LogContentBrowser: Creating deferred item: BP_RoomMaster_Child
[2026.03.19-04.29.25:936][898]LogContentBrowser: Renaming the item being created (Deferred Item: BP_RoomMaster_Child).
[2026.03.19-04.29.39:074][452]LogContentBrowser: Attempting asset rename: BP_RoomMaster_Child -> BP_BedroomMaster
[2026.03.19-04.29.39:111][452]LogContentBrowser: End creating deferred item BP_RoomMaster_Child
[2026.03.19-04.29.39:566][506]LogAssetEditorSubsystem: Opening Asset editor for Blueprint /Game/Blueprints/Room/BP_BedroomMaster.BP_BedroomMaster
[2026.03.19-04.29.39:566][506]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2026.03.19-04.29.40:121][506]LogViewport: Scene viewport resized to 1226x686, mode Windowed.
[2026.03.19-04.30.48:115][921]LogSlate: Window 'BP_RoomMaster' being destroyed
[2026.03.19-04.30.48:136][921]LogWorld: UWorld::CleanupWorld for World_6, bSessionEnded=true, bCleanupResources=true
[2026.03.19-04.30.48:136][921]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2026.03.19-04.30.51:911][319]BlueprintLog: New page: Compile BP_BedroomMaster
[2026.03.19-04.30.51:994][319]LogUObjectHash: Compacting FUObjectHashTables data took   1.45ms
[2026.03.19-04.30.56:106][660]LogContentBrowser: Deferred new asset folder creation: NewFolder
[2026.03.19-04.30.56:116][660]LogContentBrowser: Creating deferred item: NewFolder
[2026.03.19-04.30.56:126][661]LogContentBrowser: Renaming the item being created (Deferred Item: NewFolder).
[2026.03.19-04.31.00:562][134]LogContentBrowser: Attempting asset rename: NewFolder -> NewFolder
[2026.03.19-04.31.00:563][134]LogContentBrowser: End creating deferred item NewFolder
[2026.03.19-04.31.12:478][219]LogContentBrowser: Deferred new asset file creation: BP_BedroomMaster_Child
[2026.03.19-04.31.12:515][219]LogContentBrowser: Creating deferred item: BP_BedroomMaster_Child
[2026.03.19-04.31.12:526][220]LogContentBrowser: Renaming the item being created (Deferred Item: BP_BedroomMaster_Child).
[2026.03.19-04.31.18:731][852]LogContentBrowser: Attempting asset rename: BP_BedroomMaster_Child -> BPCC_Bedroom
[2026.03.19-04.31.18:737][852]LogContentBrowser: End creating deferred item BP_BedroomMaster_Child
[2026.03.19-04.31.23:541][340]LogContentBrowser: Attempting asset rename: BP_BedroomMaster -> BPC_BedroomMaster
[2026.03.19-04.31.23:569][340]LogMetaData: Removing '/Game/Blueprints/Room/BPC_BedroomMaster.BPC_BedroomMaster:UserConstructionScript.K2Node_FunctionEntry_0' ref from Metadata '/Game/Blueprints/Room/BP_BedroomMaster.PackageMetaData'
[2026.03.19-04.31.23:569][340]LogMetaData: Removing '/Game/Blueprints/Room/BPC_BedroomMaster.SKEL_BPC_BedroomMaster_C' ref from Metadata '/Game/Blueprints/Room/BP_BedroomMaster.PackageMetaData'
[2026.03.19-04.31.23:569][340]LogMetaData: Removing '/Game/Blueprints/Room/BPC_BedroomMaster.BPC_BedroomMaster_C' ref from Metadata '/Game/Blueprints/Room/BP_BedroomMaster.PackageMetaData'
[2026.03.19-04.31.23:569][340]LogMetaData: Removing '/Game/Blueprints/Room/BPC_BedroomMaster.BPC_BedroomMaster:EventGraph.K2Node_Event_0' ref from Metadata '/Game/Blueprints/Room/BP_BedroomMaster.PackageMetaData'
[2026.03.19-04.31.23:569][340]LogMetaData: Removing '/Game/Blueprints/Room/BPC_BedroomMaster.BPC_BedroomMaster:EventGraph.K2Node_CallParentFunction_0' ref from Metadata '/Game/Blueprints/Room/BP_BedroomMaster.PackageMetaData'
[2026.03.19-04.31.23:569][340]LogMetaData: Removing '/Game/Blueprints/Room/BPC_BedroomMaster.BPC_BedroomMaster:EventGraph.K2Node_Event_1' ref from Metadata '/Game/Blueprints/Room/BP_BedroomMaster.PackageMetaData'
[2026.03.19-04.31.23:569][340]LogMetaData: Removing '/Game/Blueprints/Room/BPC_BedroomMaster.BPC_BedroomMaster:EventGraph.K2Node_CallParentFunction_1' ref from Metadata '/Game/Blueprints/Room/BP_BedroomMaster.PackageMetaData'
[2026.03.19-04.31.23:569][340]LogMetaData: Removing '/Game/Blueprints/Room/BPC_BedroomMaster.BPC_BedroomMaster:EventGraph.K2Node_Event_2' ref from Metadata '/Game/Blueprints/Room/BP_BedroomMaster.PackageMetaData'
[2026.03.19-04.31.23:569][340]LogMetaData: Removing '/Game/Blueprints/Room/BPC_BedroomMaster.BPC_BedroomMaster:EventGraph.K2Node_CallParentFunction_2' ref from Metadata '/Game/Blueprints/Room/BP_BedroomMaster.PackageMetaData'
[2026.03.19-04.31.23:569][340]LogMetaData: Removing '/Game/Blueprints/Room/BPC_BedroomMaster.SKEL_BPC_BedroomMaster_C:ReceiveBeginPlay' ref from Metadata '/Game/Blueprints/Room/BP_BedroomMaster.PackageMetaData'
[2026.03.19-04.31.23:569][340]LogMetaData: Removing '/Game/Blueprints/Room/BPC_BedroomMaster.SKEL_BPC_BedroomMaster_C:UserConstructionScript' ref from Metadata '/Game/Blueprints/Room/BP_BedroomMaster.PackageMetaData'
[2026.03.19-04.31.23:569][340]LogMetaData: Removing '/Game/Blueprints/Room/BPC_BedroomMaster.BPC_BedroomMaster_C:ReceiveBeginPlay' ref from Metadata '/Game/Blueprints/Room/BP_BedroomMaster.PackageMetaData'
[2026.03.19-04.31.23:570][340]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2026.03.19-04.31.23:627][340]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/Blueprints/Room/BPC_BedroomMaster" FILE="../../../../../Repos/HotelSimulator/PeterSimulator/Content/Blueprints/Room/BPC_BedroomMaster.uasset" SILENT=true
[2026.03.19-04.31.23:637][340]LogPackageLocalizationCache: Processed 43 localized package path(s) for 1 prioritized culture(s) in 0.009477 seconds
[2026.03.19-04.31.23:643][340]LogSerialization: UsePackageTrailer: 'true'
[2026.03.19-04.31.23:646][340]LogSavePackage: Moving output files for package: /Game/Blueprints/Room/BPC_BedroomMaster
[2026.03.19-04.31.23:646][340]LogSavePackage: Moving '../../../../../Repos/HotelSimulator/PeterSimulator/Saved/BPC_BedroomMasterC4BECFC6484E0F97E4A83BB57BC56CA4.tmp' to '../../../../../Repos/HotelSimulator/PeterSimulator/Content/Blueprints/Room/BPC_BedroomMaster.uasset'
[2026.03.19-04.31.23:658][340]LogFileHelpers: InternalPromptForCheckoutAndSave took 87 ms
[2026.03.19-04.31.24:556][340]LogUObjectHash: Compacting FUObjectHashTables data took   1.51ms
[2026.03.19-04.31.24:601][340]LogUObjectHash: Compacting FUObjectHashTables data took   1.23ms
[2026.03.19-04.31.24:643][340]LogUObjectHash: Compacting FUObjectHashTables data took   0.57ms
[2026.03.19-04.31.24:650][340]AssetCheck: New page: Asset Save: BPC_BedroomMaster
[2026.03.19-04.31.24:650][340]LogContentValidation: Display: Validating /Script/Engine.Blueprint /Game/Blueprints/Room/BPC_BedroomMaster.BPC_BedroomMaster
[2026.03.19-04.31.25:590][406]LogAssetEditorSubsystem: Opening Asset editor for Blueprint /Game/Blueprints/Room/BPCC_Bedroom.BPCC_Bedroom
[2026.03.19-04.31.25:590][406]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2026.03.19-04.31.26:131][406]LogViewport: Scene viewport resized to 1226x686, mode Windowed.
[2026.03.19-04.31.32:509][992]LogAssetEditorSubsystem: Opening Asset editor for Blueprint /Game/Blueprints/Room/AI_Room/BPC_Room.BPC_Room
[2026.03.19-04.31.32:511][992]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2026.03.19-04.31.58:957][214]BlueprintLog: New page: Compile BPCC_Bedroom
[2026.03.19-04.31.59:035][214]LogUObjectHash: Compacting FUObjectHashTables data took   1.27ms
[2026.03.19-04.31.59:546][258]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2026.03.19-04.31.59:608][258]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/Blueprints/Room/BPCC_Bedroom" FILE="../../../../../Repos/HotelSimulator/PeterSimulator/Content/Blueprints/Room/BPCC_Bedroom.uasset" SILENT=true
[2026.03.19-04.31.59:637][258]LogSavePackage: Moving output files for package: /Game/Blueprints/Room/BPCC_Bedroom
[2026.03.19-04.31.59:637][258]LogSavePackage: Moving '../../../../../Repos/HotelSimulator/PeterSimulator/Saved/BPCC_Bedroom39CC494A41B6F99F9C458CB73B049700.tmp' to '../../../../../Repos/HotelSimulator/PeterSimulator/Content/Blueprints/Room/BPCC_Bedroom.uasset'
